# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Uelm_bnd
# 14 Uelm_out_mvw
# 15 Uelm_inj_mvw
# 16 Dens_solar_ion
# 17 Ntot_solar_ion
# 18 Zavg_solar_ion
# 19 Ukin_solar_ion
# 20 Urad_solar_ion
# 21 Dens_solar_electron
# 22 Ntot_solar_electron
# 23 Zavg_solar_electron
# 24 Ukin_solar_electron
# 25 Urad_solar_electron
# 26 Uelm_Ex
# 27 Uelm_Ey
# 28 Uelm_Ez
# 29 Uelm_Bx_m
# 30 Uelm_By_m
# 31 Uelm_Bz_m
# 32 ExMin
# 33 ExMinCell
# 34 ExMax
# 35 ExMaxCell
# 36 EyMin
# 37 EyMinCell
# 38 EyMax
# 39 EyMaxCell
# 40 EzMin
# 41 EzMinCell
# 42 EzMax
# 43 EzMaxCell
# 44 Bx_mMin
# 45 Bx_mMinCell
# 46 Bx_mMax
# 47 Bx_mMaxCell
# 48 By_mMin
# 49 By_mMinCell
# 50 By_mMax
# 51 By_mMaxCell
# 52 Bz_mMin
# 53 Bz_mMinCell
# 54 Bz_mMax
# 55 Bz_mMaxCell
# 56 JxMin
# 57 JxMinCell
# 58 JxMax
# 59 JxMaxCell
# 60 JyMin
# 61 JyMinCell
# 62 JyMax
# 63 JyMaxCell
# 64 JzMin
# 65 JzMinCell
# 66 JzMax
# 67 JzMaxCell
# 68 RhoMin
# 69 RhoMinCell
# 70 RhoMax
# 71 RhoMaxCell
# 72 PoyXmin
# 73 PoyXminInst
# 74 PoyYmin
# 75 PoyYminInst
# 76 PoyZmin
# 77 PoyZminInst
# 78 PoyXmax
# 79 PoyXmaxInst
# 80 PoyYmax
# 81 PoyYmaxInst
# 82 PoyZmax
# 83 PoyZmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_ion  Ntot_solar_ion  Zavg_solar_ion  Ukin_solar_ion  Urad_solar_ion  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyZmin  PoyZminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst      PoyZmax  PoyZmaxInst
    2.025e+01    1.437e-02    1.174e-03    8.169e-02    8.052e-02    4.807e-02    0.000e+00    0.000e+00    3.362e-02    1.690e-02     0.000e+00     4.199e-02   -1.428e-03     0.000e+00     0.000e+00       1.032e+02       3.949e+06       1.000e+00       3.770e-02       0.000e+00            1.036e+02            3.965e+06           -1.000e+00            1.037e-02            0.000e+00    9.266e-05    1.199e-04    1.190e-04    3.674e-03    2.855e-02    1.068e-03   -1.723e-01       960904    1.723e-01      1027363   -2.285e-01      1018801    2.139e-01      1028690   -2.242e-01      1012284    2.543e-01      1021357   -3.537e+00         7488    3.537e+00         8896   -4.606e+00         8127    1.203e+00         6592   -1.342e+00         8889    1.343e+00         8901   -4.410e+00      1037795    4.250e+00      1034102   -7.123e+00      1024984    5.451e+00      1020647   -6.021e+00      1026361    5.744e+00      1024941   -3.580e+02      1045829    2.665e+02      1038659   -3.836e-04   -1.929e-07   -1.521e-04   -1.142e-09   -3.301e-03   -2.302e-07    7.746e-04   -2.887e-07   -1.765e-04    3.843e-09    1.810e-03   -6.048e-09
    2.030e+01    1.438e-02    1.176e-03    8.176e-02    8.059e-02    4.814e-02    0.000e+00    0.000e+00    3.362e-02    1.695e-02     0.000e+00     4.210e-02   -1.430e-03     0.000e+00     0.000e+00       1.033e+02       3.954e+06       1.000e+00       3.776e-02       0.000e+00            1.037e+02            3.970e+06           -1.000e+00            1.038e-02            0.000e+00    9.309e-05    1.188e-04    1.182e-04    3.675e-03    2.855e-02    1.068e-03   -1.677e-01       989896    1.716e-01      1005486   -2.387e-01      1018801    2.372e-01      1024984   -2.543e-01      1017511    2.564e-01      1020017   -3.537e+00         7488    3.537e+00         8895   -4.606e+00         8128    1.203e+00         9664   -1.343e+00         7493    1.343e+00         7481   -4.043e+00      1016934    4.127e+00      1030639   -6.523e+00      1024984    6.185e+00      1011062   -5.253e+00      1025822    5.672e+00      1012393   -3.224e+02      1045829    2.727e+02      1045769   -3.847e-04   -3.020e-08   -1.521e-04   -9.870e-10   -3.304e-03   -2.337e-07    7.768e-04   -1.983e-07   -1.765e-04    4.074e-09    1.811e-03   -6.160e-08
    2.035e+01    1.440e-02    1.179e-03    8.183e-02    8.065e-02    4.821e-02    0.000e+00    0.000e+00    3.362e-02    1.699e-02     0.000e+00     4.221e-02   -1.430e-03     0.000e+00     0.000e+00       1.034e+02       3.959e+06       1.000e+00       3.782e-02       0.000e+00            1.038e+02            3.975e+06           -1.000e+00            1.039e-02            0.000e+00    9.259e-05    1.197e-04    1.163e-04    3.675e-03    2.855e-02    1.068e-03   -1.844e-01      1030170    1.818e-01      1046283   -2.641e-01      1004322    3.065e-01      1024984   -2.524e-01      1022813    2.303e-01      1017802   -3.537e+00         7488    3.537e+00         8895   -4.605e+00         8128    1.203e+00         6591   -1.343e+00         7493    1.342e+00         7481   -4.471e+00      1037514    3.755e+00      1045263   -5.483e+00      1019337    6.014e+00      1030452   -5.877e+00      1030324    5.911e+00      1030341   -3.226e+02      1045829    2.688e+02      1045769   -3.850e-04   -5.324e-08   -1.521e-04   -2.331e-09   -3.307e-03   -2.509e-07    7.789e-04   -2.121e-07   -1.765e-04    3.775e-09    1.811e-03   -6.530e-08
    2.041e+01    1.443e-02    1.182e-03    8.190e-02    8.072e-02    4.828e-02    0.000e+00    0.000e+00    3.362e-02    1.703e-02     0.000e+00     4.232e-02   -1.431e-03     0.000e+00     0.000e+00       1.035e+02       3.963e+06       1.000e+00       3.788e-02       0.000e+00            1.040e+02            3.979e+06           -1.000e+00            1.040e-02            0.000e+00    9.339e-05    1.202e-04    1.180e-04    3.674e-03    2.855e-02    1.068e-03   -1.702e-01      1006193    1.681e-01       989832   -2.727e-01      1005876    2.427e-01      1024621   -2.368e-01      1017387    2.561e-01      1009590   -3.537e+00         7488    3.537e+00         8767   -4.606e+00         8127    1.203e+00         6591   -1.343e+00         7493    1.342e+00         8901   -5.024e+00      1008199    4.047e+00      1017802   -6.106e+00      1002926    7.185e+00      1030452   -5.655e+00      1022813    5.241e+00      1005813   -3.036e+02      1045829    2.329e+02      1038659   -3.864e-04   -2.084e-07   -1.521e-04   -3.178e-09   -3.309e-03   -2.463e-07    7.817e-04   -3.330e-07   -1.766e-04    4.271e-09    1.811e-03   -2.416e-09
    2.046e+01    1.444e-02    1.184e-03    8.197e-02    8.079e-02    4.835e-02    0.000e+00    0.000e+00    3.362e-02    1.707e-02     0.000e+00     4.243e-02   -1.431e-03     0.000e+00     0.000e+00       1.037e+02       3.968e+06       1.000e+00       3.793e-02       0.000e+00            1.041e+02            3.984e+06           -1.000e+00            1.042e-02            0.000e+00    9.322e-05    1.192e-04    1.189e-04    3.674e-03    2.855e-02    1.068e-03   -1.760e-01       980309    1.746e-01      1030224   -2.796e-01      1030452    2.695e-01       996766   -2.182e-01      1006424    2.472e-01      1018256   -3.537e+00         7616    3.537e+00         8768   -4.606e+00         8127    1.203e+00         9664   -1.342e+00         8889    1.343e+00         7481   -4.174e+00      1008199    4.286e+00      1046283   -6.780e+00      1009833    6.617e+00      1030246   -5.673e+00      1017509    5.888e+00      1002138   -2.881e+02      1037978    2.289e+02      1038659   -3.885e-04   -1.945e-07   -1.522e-04   -3.865e-09   -3.311e-03   -1.820e-07    7.854e-04   -3.746e-07   -1.766e-04    4.042e-09    1.811e-03    7.271e-08
    2.051e+01    1.445e-02    1.185e-03    8.205e-02    8.086e-02    4.843e-02    0.000e+00    0.000e+00    3.362e-02    1.711e-02     0.000e+00     4.255e-02   -1.431e-03     0.000e+00     0.000e+00       1.038e+02       3.973e+06       1.000e+00       3.800e-02       0.000e+00            1.042e+02            3.989e+06           -1.000e+00            1.043e-02            0.000e+00    9.287e-05    1.184e-04    1.166e-04    3.674e-03    2.855e-02    1.069e-03   -1.593e-01      1007602    1.750e-01      1027614   -2.266e-01      1004819    2.397e-01      1002561   -2.405e-01      1004716    2.537e-01      1026879   -3.537e+00         7616    3.537e+00         8896   -4.606e+00         8127    1.203e+00         9664   -1.342e+00         8889    1.343e+00         7481   -3.831e+00      1040908    4.279e+00      1041681   -6.119e+00      1006786    5.828e+00      1006915   -5.662e+00      1010091    6.610e+00      1027176   -3.055e+02      1034950    2.308e+02      1038659   -3.898e-04   -1.031e-07   -1.522e-04   -5.415e-09   -3.312e-03   -1.603e-07    7.888e-04   -2.874e-07   -1.767e-04    2.887e-09    1.811e-03    6.313e-08
    2.057e+01    1.447e-02    1.188e-03    8.211e-02    8.093e-02    4.850e-02    0.000e+00    0.000e+00    3.362e-02    1.715e-02     0.000e+00     4.266e-02   -1.433e-03     0.000e+00     0.000e+00       1.039e+02       3.978e+06       1.000e+00       3.806e-02       0.000e+00            1.043e+02            3.994e+06           -1.000e+00            1.043e-02            0.000e+00    9.281e-05    1.196e-04    1.161e-04    3.674e-03    2.855e-02    1.069e-03   -1.753e-01      1023732    1.745e-01      1019243   -2.697e-01      1013420    2.218e-01      1027916   -2.594e-01      1001226    2.399e-01      1010001   -3.537e+00         7616    3.537e+00         8896   -4.605e+00         8128    1.203e+00         6592   -1.343e+00         7493    1.343e+00         8901   -4.646e+00      1037796    4.058e+00      1001523   -5.724e+00      1002289    5.674e+00      1002897   -5.720e+00      1011229    6.187e+00      1007843   -3.034e+02      1040742    2.905e+02      1038659   -3.909e-04   -6.301e-08   -1.523e-04   -5.960e-09   -3.314e-03   -2.178e-07    7.909e-04   -1.505e-07   -1.767e-04    4.207e-09    1.810e-03    1.880e-08
    2.062e+01    1.449e-02    1.191e-03    8.218e-02    8.099e-02    4.857e-02    0.000e+00    0.000e+00    3.362e-02    1.720e-02     0.000e+00     4.277e-02   -1.436e-03     0.000e+00     0.000e+00       1.041e+02       3.983e+06       1.000e+00       3.812e-02       0.000e+00            1.045e+02            3.999e+06           -1.000e+00            1.045e-02            0.000e+00    9.332e-05    1.190e-04    1.181e-04    3.674e-03    2.855e-02    1.067e-03   -1.825e-01      1025623    1.768e-01      1022071   -2.399e-01      1023960    2.399e-01      1023937   -2.352e-01      1001919    2.507e-01      1001920   -3.537e+00         7487    3.537e+00         8896   -4.605e+00         8127    1.203e+00         6592   -1.343e+00         7493    1.343e+00         8901   -3.880e+00      1006326    4.145e+00      1041456   -6.901e+00      1017657    6.429e+00      1021713   -5.256e+00      1027867    6.019e+00      1010708   -3.043e+02      1034950    2.777e+02      1038659   -3.922e-04   -1.262e-07   -1.523e-04   -5.173e-09   -3.317e-03   -2.613e-07    7.926e-04   -2.263e-07   -1.768e-04    5.848e-09    1.810e-03    4.691e-08
    2.068e+01    1.451e-02    1.193e-03    8.225e-02    8.106e-02    4.864e-02    0.000e+00    0.000e+00    3.362e-02    1.724e-02     0.000e+00     4.288e-02   -1.438e-03     0.000e+00     0.000e+00       1.042e+02       3.988e+06       1.000e+00       3.817e-02       0.000e+00            1.046e+02            4.004e+06           -1.000e+00            1.046e-02            0.000e+00    9.288e-05    1.190e-04    1.178e-04    3.674e-03    2.854e-02    1.067e-03   -1.755e-01      1003700    1.871e-01       986128   -3.089e-01      1021713    2.460e-01      1021585   -2.437e-01      1010708    2.235e-01      1024228   -3.537e+00         7616    3.537e+00         8896   -4.606e+00         8127    1.203e+00         9663   -1.342e+00         7493    1.343e+00         7481   -4.467e+00      1024431    4.239e+00      1008394   -5.720e+00      1026985    5.457e+00      1005782   -5.469e+00      1000511    5.384e+00      1001964   -2.896e+02      1038885    2.810e+02      1038659   -3.937e-04   -1.795e-07   -1.524e-04   -4.230e-09   -3.320e-03   -2.355e-07    7.960e-04   -4.175e-07   -1.768e-04    5.159e-09    1.809e-03    1.330e-07
    2.073e+01    1.452e-02    1.195e-03    8.232e-02    8.113e-02    4.871e-02    0.000e+00    0.000e+00    3.362e-02    1.728e-02     0.000e+00     4.299e-02   -1.439e-03     0.000e+00     0.000e+00       1.043e+02       3.993e+06       1.000e+00       3.823e-02       0.000e+00            1.047e+02            4.009e+06           -1.000e+00            1.048e-02            0.000e+00    9.385e-05    1.195e-04    1.164e-04    3.674e-03    2.854e-02    1.067e-03   -1.778e-01      1019243    1.792e-01      1021363   -2.242e-01      1000904    2.482e-01      1002846   -2.620e-01      1008559    2.708e-01      1006815   -3.537e+00         7487    3.537e+00         8895   -4.606e+00         8128    1.203e+00         9663   -1.343e+00         8889    1.343e+00         7481   -4.256e+00      1047397    4.331e+00      1014199   -5.757e+00      1004859    5.581e+00      1019416   -5.172e+00      1021041    5.219e+00      1019637   -3.130e+02      1040921    2.770e+02      1038659   -3.955e-04   -1.804e-07   -1.524e-04   -4.161e-09   -3.322e-03   -2.068e-07    8.003e-04   -4.377e-07   -1.768e-04    3.432e-09    1.807e-03    1.359e-07
    2.078e+01    1.454e-02    1.198e-03    8.240e-02    8.120e-02    4.878e-02    0.000e+00    0.000e+00    3.362e-02    1.732e-02     0.000e+00     4.310e-02   -1.439e-03     0.000e+00     0.000e+00       1.045e+02       3.998e+06       1.000e+00       3.830e-02       0.000e+00            1.049e+02            4.014e+06           -1.000e+00            1.048e-02            0.000e+00    9.346e-05    1.193e-04    1.170e-04    3.675e-03    2.854e-02    1.068e-03   -1.637e-01      1039326    1.569e-01      1024431   -2.402e-01      1007146    2.599e-01      1022942   -2.312e-01      1019610    2.206e-01      1024430   -3.537e+00         7488    3.537e+00         8895   -4.606e+00         8128    1.203e+00         6592   -1.343e+00         8889    1.342e+00         7481   -4.449e+00      1033846    4.047e+00      1004584   -5.723e+00      1000904    5.264e+00      1017451   -5.533e+00      1003602    5.405e+00      1006309   -3.100e+02      1037042    2.398e+02      1038659   -3.971e-04   -1.099e-07   -1.524e-04   -3.834e-09   -3.323e-03   -1.979e-07    8.043e-04   -3.681e-07   -1.769e-04    2.285e-09    1.806e-03    9.074e-08
    2.084e+01    1.455e-02    1.200e-03    8.247e-02    8.127e-02    4.885e-02    0.000e+00    0.000e+00    3.362e-02    1.736e-02     0.000e+00     4.321e-02   -1.439e-03     0.000e+00     0.000e+00       1.046e+02       4.003e+06       1.000e+00       3.836e-02       0.000e+00            1.050e+02            4.019e+06           -1.000e+00            1.049e-02            0.000e+00    9.343e-05    1.189e-04    1.179e-04    3.675e-03    2.854e-02    1.068e-03   -1.746e-01      1011684    2.099e-01      1030485   -2.385e-01      1007940    2.416e-01      1021713   -2.473e-01      1028068    2.355e-01      1009354   -3.537e+00         7487    3.537e+00         8896   -4.606e+00         8128    1.203e+00         6592   -1.343e+00         7493    1.343e+00         7481   -4.391e+00      1030688    4.027e+00      1027700   -5.141e+00      1017038    5.747e+00      1022942   -5.277e+00      1008617    5.818e+00      1024185   -3.315e+02      1037042    2.106e+02      1038659   -3.979e-04   -8.473e-08   -1.525e-04   -3.860e-09   -3.325e-03   -1.515e-07    8.079e-04   -3.585e-07   -1.769e-04    2.313e-09    1.806e-03    9.081e-08
    2.089e+01    1.456e-02    1.202e-03    8.254e-02    8.134e-02    4.892e-02    0.000e+00    0.000e+00    3.362e-02    1.740e-02     0.000e+00     4.332e-02   -1.438e-03     0.000e+00     0.000e+00       1.047e+02       4.008e+06       1.000e+00       3.841e-02       0.000e+00            1.051e+02            4.024e+06           -1.000e+00            1.051e-02            0.000e+00    9.295e-05    1.186e-04    1.174e-04    3.674e-03    2.855e-02    1.068e-03   -1.736e-01      1010291    2.046e-01      1021098   -2.702e-01      1022573    2.352e-01      1021129   -2.115e-01      1006062    2.599e-01      1008617   -3.537e+00         7488    3.537e+00         8895   -4.606e+00         8127    1.203e+00         9664   -1.343e+00         7493    1.343e+00         8901   -4.399e+00      1046872    4.570e+00      1034985   -5.642e+00      1018281    5.435e+00      1022942   -5.183e+00      1025059    6.171e+00      1009354   -3.510e+02      1037042    2.291e+02      1038659   -3.987e-04   -6.669e-08   -1.525e-04   -4.551e-09   -3.326e-03   -7.210e-08    8.114e-04   -3.415e-07   -1.769e-04    3.102e-09    1.805e-03    1.390e-07
    2.094e+01    1.459e-02    1.205e-03    8.261e-02    8.141e-02    4.899e-02    0.000e+00    0.000e+00    3.362e-02    1.744e-02     0.000e+00     4.343e-02   -1.440e-03     0.000e+00     0.000e+00       1.048e+02       4.013e+06       1.000e+00       3.847e-02       0.000e+00            1.053e+02            4.029e+06           -1.000e+00            1.053e-02            0.000e+00    9.389e-05    1.192e-04    1.171e-04    3.674e-03    2.855e-02    1.068e-03   -1.667e-01      1018149    1.693e-01       995157   -2.568e-01      1002590    2.329e-01      1009239   -2.385e-01      1014336    2.251e-01      1010258   -3.537e+00         7487    3.537e+00         8896   -4.606e+00         8127    1.203e+00         9663   -1.342e+00         7493    1.343e+00         8901   -4.204e+00      1010338    4.420e+00      1027775   -6.000e+00      1010353    5.732e+00      1004744   -4.918e+00      1024139    5.557e+00      1013074   -3.182e+02      1046942    2.417e+02      1038659   -4.001e-04   -1.977e-07   -1.526e-04   -4.152e-09   -3.327e-03   -4.529e-08    8.145e-04   -2.886e-07   -1.770e-04    4.500e-09    1.803e-03    1.342e-07
    2.100e+01    1.460e-02    1.207e-03    8.268e-02    8.147e-02    4.906e-02    0.000e+00    0.000e+00    3.362e-02    1.749e-02     0.000e+00     4.354e-02   -1.441e-03     0.000e+00     0.000e+00       1.050e+02       4.018e+06       1.000e+00       3.854e-02       0.000e+00            1.054e+02            4.034e+06           -1.000e+00            1.053e-02            0.000e+00    9.344e-05    1.190e-04    1.173e-04    3.674e-03    2.854e-02    1.069e-03   -2.052e-01      1004744    1.910e-01       969261   -2.291e-01      1030101    2.404e-01      1004818   -2.259e-01      1001805    2.379e-01      1003666   -3.537e+00         7487    3.537e+00         8768   -4.606e+00         8128    1.203e+00         6591   -1.343e+00         7493    1.343e+00         8901   -4.445e+00      1022524    4.027e+00      1027745   -5.998e+00      1018793    5.487e+00      1011100   -6.728e+00      1025818    6.176e+00      1007174   -2.991e+02      1037194    2.320e+02      1038659   -4.022e-04   -2.239e-07   -1.526e-04   -4.454e-09   -3.328e-03   -1.412e-07    8.173e-04   -2.771e-07   -1.770e-04    5.150e-09    1.802e-03    5.535e-08
    2.105e+01    1.461e-02    1.209e-03    8.275e-02    8.154e-02    4.914e-02    0.000e+00    0.000e+00    3.361e-02    1.753e-02     0.000e+00     4.366e-02   -1.442e-03     0.000e+00     0.000e+00       1.051e+02       4.023e+06       1.000e+00       3.859e-02       0.000e+00            1.055e+02            4.039e+06           -1.000e+00            1.055e-02            0.000e+00    9.280e-05    1.178e-04    1.160e-04    3.674e-03    2.854e-02    1.068e-03   -1.645e-01       983458    1.541e-01      1024062   -2.400e-01      1008921    2.387e-01      1005495   -2.484e-01      1012630    2.632e-01      1004500   -3.537e+00         7487    3.537e+00         8896   -4.606e+00         8127    1.203e+00         9664   -1.342e+00         7493    1.342e+00         7481   -4.006e+00      1017933    4.543e+00      1028109   -5.594e+00      1012789    6.274e+00      1027359   -5.320e+00      1025215    5.884e+00      1009591   -2.870e+02      1042377    2.446e+02      1038659   -4.039e-04   -1.362e-07   -1.527e-04   -5.056e-09   -3.330e-03   -2.771e-07    8.201e-04   -2.920e-07   -1.771e-04    3.521e-09    1.802e-03   -8.145e-09
    2.110e+01    1.464e-02    1.213e-03    8.282e-02    8.161e-02    4.921e-02    0.000e+00    0.000e+00    3.362e-02    1.757e-02     0.000e+00     4.377e-02   -1.443e-03     0.000e+00     0.000e+00       1.052e+02       4.028e+06       1.000e+00       3.865e-02       0.000e+00            1.057e+02            4.044e+06           -1.000e+00            1.056e-02            0.000e+00    9.372e-05    1.195e-04    1.177e-04    3.674e-03    2.854e-02    1.068e-03   -1.809e-01      1000770    1.768e-01      1007606   -2.535e-01      1027359    2.368e-01      1007834   -2.329e-01      1001809    2.432e-01      1007891   -3.537e+00         7487    3.537e+00         8896   -4.606e+00         8127    1.203e+00         6591   -1.342e+00         8889    1.343e+00         7481   -4.229e+00      1004744    4.567e+00      1047320   -5.705e+00      1005296    5.733e+00      1020606   -5.158e+00       998034    5.695e+00      1003734   -3.043e+02      1040731    2.327e+02      1038659   -4.051e-04   -8.868e-08   -1.527e-04   -3.598e-09   -3.333e-03   -2.902e-07    8.229e-04   -2.605e-07   -1.771e-04    1.276e-09    1.802e-03    2.376e-08
